Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201311,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,"5,106"
201311,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,"13,958"
201311,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,"14,211"
201311,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,"84,768"
201311,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,"84,157"
201311,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"46,340"
201311,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"46,811"
201311,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,"1,501"
201311,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 1,B,"1,278"
201311,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 1,B,"2,756"
201311,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"8,636"
201311,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"8,994"
201311,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"125,368"
201311,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"127,970"
201311,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,29
201311,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,"4,484"
201311,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,"5,023"
201311,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,"5,541"
201311,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,"5,512"
201311,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,"4,647"
201311,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,"5,304"
201311,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,"61,604"
201311,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,"63,206"
201311,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,"38,166"
201311,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,"41,758"
201311,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"506,882"
201311,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"522,199"
201311,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,"3,575"
201311,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,"57,385"
201311,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,"56,815"
201311,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,"8,701"
201311,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,"8,666"
201311,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"8,419"
201311,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"7,457"
201311,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,"18,612"
201311,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,"19,005"
201311,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,"17,432"
201311,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,"19,239"
201311,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,"140,146"
201311,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,"145,429"
201311,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,"4,126"
201311,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,"3,887"
201311,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,"8,487"
201311,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,"9,471"
201312,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,"9,747"
201312,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,"12,043"
201312,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,"5,970"
201312,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,"5,706"
201312,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,"16,992"
201312,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,"16,242"
201312,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,"7,991"
201312,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,"8,179"
201312,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,"8,585"
201312,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,"8,838"
201312,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,"9,678"
201312,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,"9,746"
201312,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"3,884"
201312,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"3,905"
201312,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,516
201312,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,"3,551"
201312,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,"42,768"
201312,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,"42,915"
201312,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,"6,963"
201312,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,"7,482"
201312,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,"6,429"
201312,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,"6,736"
201312,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,"125,210"
201312,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,"125,493"
201312,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,"6,766"
201312,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,"7,379"
201312,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,"16,320"
201312,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,"16,511"
201312,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,"17,414"
201312,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,"18,744"
201312,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,"9,498"
201312,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,"10,666"
201312,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,"5,543"
201312,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,"4,814"
201312,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"27,144"
201312,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"29,195"
201312,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"110,375"
201312,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"107,556"
201312,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,"4,471"
201312,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,"4,443"
201312,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,"13,817"
201312,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,"15,182"
201312,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,"10,394"
201312,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,"10,031"
201312,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,"14,299"
201312,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,"14,378"
201312,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,"8,631"
201312,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,"8,846"
201312,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,"5,482"
201312,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,"5,525"
201312,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,"4,291"
201312,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,"4,514"
201312,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,"46,125"
201312,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,"47,125"
201312,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,"6,824"
201312,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,"6,256"
201312,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,"5,947"
201312,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,"6,330"
201312,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,"2,334"
201312,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,"2,668"
201312,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,"16,132"
201312,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,"16,132"
201312,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,"9,053"
201312,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,"11,627"
201312,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,"4,371"
201312,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,"4,043"
201312,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,"14,995"
201312,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,"15,555"
201312,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,"92,669"
201312,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,"92,916"
201312,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"53,430"
201312,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"55,533"
201312,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,"1,950"
201312,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 1,B,"1,447"
201312,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 1,B,"3,287"
201312,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"8,566"
201312,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"7,897"
201312,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"139,293"
201312,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"143,448"
201312,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,27
201312,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,"6,845"
201312,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,"7,012"
201312,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,"5,953"
201312,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,"5,812"
201312,Swissport USA,,Swissport USA,,Domestic,US,Deplaned,Other,International,A,214
201312,Swissport USA,,Swissport USA,,Domestic,US,Enplaned,Other,International,A,216
201312,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,"4,978"
201312,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,"5,497"
201312,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,"72,652"
201312,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,"70,738"
201312,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,"44,192"
201312,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,"42,460"
201312,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"553,433"
201312,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"556,208"
201312,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,"4,265"
201312,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,"62,328"
201312,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,"65,576"
201312,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,"10,829"
201312,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,"9,714"
201312,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"10,484"
201312,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"9,620"
201312,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,"20,649"
201312,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,"19,667"
201312,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,"21,376"
201312,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,"23,909"
201312,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,"163,240"
201312,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,"165,620"
201312,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,"4,561"
201312,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,"3,518"
201312,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,"9,830"
201312,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,"9,810"
201401,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,"12,079"
201401,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,"10,344"
201401,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,"5,668"
201401,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,"5,106"
201401,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,"16,133"
201401,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,"14,533"
201401,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,"9,318"
201401,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,"8,642"
201401,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,"8,199"
201401,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,"7,306"
201401,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,"10,015"
201401,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,"10,841"
201401,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"3,236"
201401,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"3,472"
201401,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,"1,049"
201401,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,"3,183"
201401,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,"37,358"
201401,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,"33,685"
201401,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,"7,291"
201401,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,"6,498"
